prof,topic_id,topic_words,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13
Hammerschmid11.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.7721087142825127,0.057392726116813716,0.015304994487087243,0.015056660692789593,0.011622953790356405,0.012559527560370043,0.006276817762409337,0.027938644937239587,0.006716676025826018,0.024352420767536388,0.010063919570529833,0.01347683765925467,0.016716483555501326,0.010412610863568261
Hammerschmid12.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.43654741421341897,0.22693269094452262,0.016779512690845877,0.012465096681262366,0.043763951817527416,0.0177048732759431,0.017588905850425364,0.08671334064565599,0.0070784434152301404,0.026759276422671972,0.03272900190786458,0.026571027736645193,0.0353757722186856,0.012990678253117949
Hammerschmid13.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.8192367434501648,0.02964593193028122,0.019336866290541366,0.008447210026497487,0.011969889519969001,0.010164036962669343,0.009371410371386446,0.015294307324802503,0.007147518095007399,0.015143221989274026,0.019763834966579453,0.012393288864404894,0.012222364300396294,0.009863368548212747
Hammerschmid15.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.8936827152967453,0.01543783348170109,0.011962358362507076,0.0062976893445011225,0.005764250160427764,0.00548255504691042,0.006120972728240304,0.011411760497139767,0.0050062846385117155,0.006986093480372801,0.009888297482393681,0.005863285812665708,0.011060625802201685,0.005035277096612845
Hammerschmid14.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.6864985167980194,0.06234742101514712,0.04636805080517661,0.011786846851464361,0.010073483806627337,0.011456556635675953,0.016622232261579484,0.02444975069956854,0.02460644780076109,0.012318711954867468,0.03526535994606093,0.012775716482428834,0.0212280032254057,0.024202909422456287
Hammerschmid16.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.6437069304287434,0.09826062165666372,0.024471657327376307,0.014717150432989,0.021288574766367675,0.015072641008009669,0.01973255137563683,0.050961909885518256,0.028339198481990024,0.026202558825025334,0.012879716756287962,0.02963835003611166,0.005995434830401792,0.008732695804792457
Hammerschmid17.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.7846259623765945,0.041715134400874376,0.013156972185242921,0.010674911871319637,0.01942741695092991,0.013560594324371778,0.008073428901843727,0.03340075926389545,0.008037245011655614,0.012181471567600965,0.013492568115179893,0.007754540391033515,0.02534824962785933,0.008550743243995384
Hammerschmid19.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.3630485311150551,0.04247640487446915,0.04118709689937532,0.01865869518951513,0.07757119541056454,0.03270868146792054,0.043506500823423264,0.1128217470832169,0.03479835841426393,0.024534149351529776,0.05084904185496271,0.03211347154574469,0.10706641250289976,0.01865971808147151
Hammerschmid20.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.5631840266287327,0.036495827851467766,0.030357817991171033,0.011308699368237285,0.038207465992309154,0.019078430521767588,0.039559489057864994,0.05792523097479716,0.03082702973042615,0.018485782155767082,0.015241688321111724,0.07648911462674732,0.040779957501217726,0.02205945297700964
Roemmele1.txt,12,"['actors', 'policy', 'eu', 'change', 'governance', 'process', 'national', 'making', 'institutional', 'energy', 'european', 'commission', 'climate', 'political', 'rules', 'environmental', 'processes', 'federal', 'interests', 'decision']",0.07052678923937492,0.023274373341700995,0.08280462543480098,0.09786974270828068,0.03149377640802413,0.033727182081202046,0.03468703448306769,0.14249106314964594,0.049421758949756624,0.03220806054305285,0.037355410947930066,0.026482361333910374,0.21930684486869723,0.11835098240990191
Roemmele2.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.020090377231827005,0.03373864714812953,0.018739994883071633,0.5224702686071396,0.007319190393900499,0.01629906399466563,0.007172066118801013,0.025081103661796077,0.1954067038372159,0.008971198904328048,0.017424130300059914,0.04467951455153525,0.01057595106831286,0.07203178547788411
Roemmele3.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.031538045121124014,0.03905355960014276,0.031503774737939236,0.4721459228545427,0.018617559946142136,0.03188223966863006,0.02726167232322041,0.05156824156292714,0.07679284010082484,0.032492706272751096,0.03692464706255123,0.024604718608316034,0.03162248650332913,0.09399159394670278
Roemmele4.txt,5,"['ed', 'art', 'component', 'come', 'received', 'believe', 'looking', 'nnational', 'fund', 'demands', 'giving', 'varies', 'hard', 'strength', 'statements', 'old', 'ultimately', 'nwhat', 'versus', 'greece']",0.07068715691298107,0.017762848842401636,0.017669264547984242,0.04959444889439592,0.028481335059140262,0.4450713284868016,0.009336293458300827,0.00525500058475199,0.019104469921167967,0.23728514348674717,0.01828836009930986,0.035833309797557056,0.02266202383206705,0.022969020919932647
Roemmele5.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.08763217547675595,0.0579534332107869,0.056824215443339196,0.2453286693431437,0.051793862378690395,0.049652594281360506,0.01758857643872034,0.04914067675126717,0.1428863560082391,0.02065400588326156,0.0370687638875097,0.039916049485327676,0.04195453238207847,0.10160608920705272
Roemmele6.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.2951682202517986,0.10901260121027008,0.05286205168813467,0.07216230889316648,0.0675025176955387,0.0362742736004293,0.03435109765268862,0.0650094956625253,0.030819299921859056,0.025878701847977935,0.07215814284863882,0.03972573454957455,0.058400258887559175,0.04067529626772739
Roemmele7.txt,5,"['ed', 'art', 'component', 'come', 'received', 'believe', 'looking', 'nnational', 'fund', 'demands', 'giving', 'varies', 'hard', 'strength', 'statements', 'old', 'ultimately', 'nwhat', 'versus', 'greece']",0.01827358030305351,0.00702837434981361,0.018035483036689715,0.011208534009577137,0.003807845647045746,0.39159487413920036,0.06284437797806965,0.010764630512821852,0.04692720737055807,0.35740950632881796,0.036465703137991454,0.026916500200868478,0.00556076091185267,0.0031626317315588044
Roemmele8.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.039149524841923265,0.01516038395348005,0.024756324171903543,0.24366759271360933,0.04092521556885913,0.040988397179171444,0.013569315703352913,0.07725367265520618,0.21698539189528673,0.06519375060452148,0.07622480274294503,0.02189897819189355,0.041062196157872675,0.08316444742958992
Roemmele9.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.03972940943494905,0.030829934688517822,0.032012455852236596,0.296017406322062,0.056124619778711346,0.025072803464718164,0.021913315530400723,0.028467298921896145,0.18592652059160172,0.0217861206154339,0.05586636574007571,0.06477006603963673,0.015868946810951457,0.12561473479145208
Roemmele10.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.03126816167723519,0.008880590525222942,0.017554964133887553,0.5886897392570972,0.01998394345282577,0.019917392518254928,0.009511395843583159,0.01888736994296778,0.1337725075194612,0.00792268228251487,0.022277575358748435,0.01406685179390479,0.007672148229903542,0.09959466680884362
Roemmele11.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.038238105163327415,0.030611148284515367,0.039409212418831885,0.3621579620987177,0.06497442085528746,0.02986242896877229,0.010886625232524238,0.029250800574664025,0.1522756822872907,0.024975086678750813,0.056764897308312356,0.02060817031888291,0.041026049613719806,0.09895940842106939
Roemmele12.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.052198224468156695,0.024084646539995445,0.023045050713699312,0.4902411408722401,0.018030791031196713,0.017229392944136633,0.011155195371247827,0.031139018053363544,0.10392498876899481,0.021067674132063986,0.03938324300252134,0.011791905807331204,0.013226609569392167,0.1434821213129908
Roemmele13.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.021958698303205893,0.022063435043673963,0.04039892900036648,0.38408569656312463,0.011516488197958096,0.03061048740055412,0.013487978842749725,0.02318255299469456,0.17326905755326152,0.01618146922555752,0.03389118190389127,0.06625743819167837,0.016435289091896267,0.1466612975811586
Roemmele14.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.024261232203571126,0.011882999041699805,0.0397453598503489,0.342877740226686,0.043800053812447004,0.04238625231664628,0.009191500337328762,0.03477435616368894,0.1899395124753937,0.030877190618775786,0.04311982454964891,0.03151720742462203,0.02759701624745503,0.128029757598415
Roemmele15.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.15934690521098674,0.030788589579606195,0.07141327187418937,0.15049013164825736,0.05229799100197852,0.04767635965254158,0.03251263495767489,0.12750201039016246,0.09871599921025336,0.028559558640699832,0.05674270179588348,0.02461022072820924,0.061260325310286134,0.058083294663811104
Roemmele17.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.04695565968286246,0.04086253705318086,0.04945906908251345,0.36456433720886705,0.019995915953768418,0.028623591677751394,0.016100342720164917,0.04752432145760395,0.17544749435037374,0.020613716845400632,0.025971646350808442,0.03591790276113897,0.026845969830174,0.10111750771757215
Roemmele16.txt,8,"['population', 'rates', 'group', 'conflict', 'research', 'information', 'vote', 'groups', 'ethnic', 'likely', 'women', 'fertility', 'germany', 'model', 'election', 'risk', 'two', 'care', 'german', 'media']",0.05307301303255372,0.02745565057557542,0.04340396238258108,0.19766860492527485,0.07570639265468344,0.02920288624591194,0.05007426269294228,0.0494375238311477,0.224696474254597,0.03446082540322095,0.06401496519974899,0.026926122303120793,0.03118038358807098,0.09269893562886863
Roemmele19.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.038704377264366485,0.02574398390715942,0.03361148939002305,0.4647952154278755,0.025767479283967987,0.016049451421713455,0.010068769752979278,0.10560718168271706,0.12290861513465642,0.015973758173640818,0.024503256136085838,0.013502042621257714,0.028829668619437143,0.0739347169874236
Roemmele18.txt,9,"['notion', 'professional', 'nsystem', 'ntional', 'today', 'publicly', 'nments', 'steps', 'december', 'excluded', 'embedded', 'distinguish', 'side', 'nthrough', 'expert', 'failure', 'competing', 'quite', 'collected', 'systematically']",0.006986354929627006,0.003866948554657951,0.009961672204274354,0.011841974736025213,0.0011280853445158354,0.3200247056422939,0.014672367466330969,0.0017495312328506714,0.006488287882935139,0.5902741957871902,0.00928580415447607,0.014583935477719518,0.0006666399776143175,0.008469507503233387
Roemmele20.txt,5,"['ed', 'art', 'component', 'come', 'received', 'believe', 'looking', 'nnational', 'fund', 'demands', 'giving', 'varies', 'hard', 'strength', 'statements', 'old', 'ultimately', 'nwhat', 'versus', 'greece']",0.002297128837114471,0.0014907108727246904,0.0003108613349655022,0.0005487284319845401,0.0008025699568229152,0.45029430989324937,0.04046419812734937,0.0002799194957041726,0.0022595160289698084,0.4476602596748348,0.001799470513599757,0.005563368624650159,0.04302356128887161,0.0032053891027060064
Jankin1.txt,11,"['prices', 'power', 'price', 'costs', 'energy', 'market', 'electricity', 'data', 'system', 'value', 'model', 'demand', 'different', 'cost', 'average', 'carbon', 'solar', 'low', 'load', 'term']",0.04824694702401757,0.1472943097120151,0.025922627979889513,0.0390935394250846,0.0755780059078461,0.07669873647973872,0.06674811104312539,0.01964962850033771,0.015221760666463524,0.06879683862207457,0.03992217844061088,0.19267546408809721,0.09206738765351474,0.09208445991389454
Jankin3.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.05399850545218214,0.1226023245282704,0.0735939049278386,0.1544610713608563,0.030988480988889934,0.07483224450843409,0.03381425779371057,0.04946290678926744,0.11457078349776566,0.0348716699751094,0.03623869575676508,0.07877717916853726,0.026757647804333828,0.11503034023335204
Jankin2.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.07368787782033906,0.044782463391311464,0.03415510137565434,0.2475337166339159,0.05354608537745662,0.04813306017313153,0.0347896449471591,0.09156568667385727,0.040967013034969565,0.04717010643798858,0.04298317211214453,0.035816284694010395,0.1361443809233606,0.0687254135031253
Jankin4.txt,5,"['ed', 'art', 'component', 'come', 'received', 'believe', 'looking', 'nnational', 'fund', 'demands', 'giving', 'varies', 'hard', 'strength', 'statements', 'old', 'ultimately', 'nwhat', 'versus', 'greece']",0.05549237871309742,0.04991708712186664,0.042194505396764725,0.020154626978910527,0.031049648218322547,0.1648757988237776,0.12538521835231223,0.06056716886814684,0.022416164132300763,0.09493663771427237,0.03983705461432692,0.11791164614260197,0.07259468332631513,0.10266736699850298
Jankin5.txt,13,"['trade', 'prices', 'information', 'price', 'nr', 'sales', 'chinese', 'nan', 'mexican', 'media', 'nto', 'measure', 'nre', 'competition', 'variable', 'across', 'markets', 'firms', 'nc', 'nco']",0.07274290538043715,0.022078896942548453,0.03807001894747373,0.1334360054926947,0.034021786114317366,0.06253112460835837,0.0177488500950858,0.02180338475154713,0.06425873979460447,0.0449602287117159,0.030790998472366483,0.08704623487428761,0.02069104109541513,0.34981980323791506
Jankin7.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.018006569787394254,0.019939837139099838,0.032732489507179705,0.37075447477400303,0.05037485311040655,0.031023066490888596,0.016366498975548892,0.14812343437224626,0.05106308991089463,0.02152763055637479,0.06105574988760054,0.024534931070229506,0.11548585488926619,0.039011512766592205
Jankin6.txt,13,"['trade', 'prices', 'information', 'price', 'nr', 'sales', 'chinese', 'nan', 'mexican', 'media', 'nto', 'measure', 'nre', 'competition', 'variable', 'across', 'markets', 'firms', 'nc', 'nco']",0.07274720428977162,0.10181920791510493,0.04512481437704992,0.11775606052251533,0.06527172540081665,0.09126608571386896,0.03608825606061146,0.04291817300254479,0.07516207678709179,0.0576232869643718,0.03747484461928252,0.09446420863969252,0.04017263668356463,0.12211143041495234
Jankin8.txt,8,"['population', 'rates', 'group', 'conflict', 'research', 'information', 'vote', 'groups', 'ethnic', 'likely', 'women', 'fertility', 'germany', 'model', 'election', 'risk', 'two', 'care', 'german', 'media']",0.07379089339228813,0.06070494654995855,0.09074028769391589,0.11045717440429144,0.05576952829578659,0.03237050615716726,0.07762074265046977,0.028455969828064552,0.23196289758197963,0.03743381623644382,0.037282264008536,0.060147632177177,0.04490861197700724,0.05835474538616836
Jankin9.txt,13,"['trade', 'prices', 'information', 'price', 'nr', 'sales', 'chinese', 'nan', 'mexican', 'media', 'nto', 'measure', 'nre', 'competition', 'variable', 'across', 'markets', 'firms', 'nc', 'nco']",0.09032505518989638,0.042484068416524676,0.040913796750828624,0.09701613774523139,0.07883918401785195,0.06647321309428662,0.03264212920330465,0.07216196889057755,0.05148171881446615,0.03824637469369918,0.08252463027602061,0.05752532845363021,0.0775249688886106,0.17184141436591743
Jankin10.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.04465700977452798,0.08263367232866585,0.05050005436642095,0.25857814569026233,0.059437095251632856,0.031611375394277275,0.03454932578606531,0.05097279674955644,0.09962088509928435,0.03287640009075403,0.036011145426891746,0.08020097807166167,0.025581687880912796,0.11276943441480398
Jankin11.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.040013789608929075,0.036840686725918205,0.09444151422940195,0.19123181961476804,0.02937589114517323,0.07426197960157879,0.0350607018917799,0.0353102386376122,0.07351651799399406,0.06742798628984019,0.03461759574129246,0.10175970456912183,0.045226716889010275,0.1409148765495047
Jankin12.txt,0,"['sector', 'public', 'management', 'npublic', 'administrative', 'research', 'reforms', 'reform', 'administration', 'private', 'organizational', 'performance', 'non', 'different', 'organizations', 'agencies', 'field', 'government', 'organization', 'project']",0.3331967625766993,0.15845710657304152,0.04375483384355903,0.03875074882234912,0.02811494204797782,0.028949029720388354,0.02004261141992174,0.06676040863385424,0.019930820420267992,0.02949318635801319,0.02045604199229274,0.035240804334171115,0.09736939063295721,0.07948332131782081
Jankin13.txt,13,"['trade', 'prices', 'information', 'price', 'nr', 'sales', 'chinese', 'nan', 'mexican', 'media', 'nto', 'measure', 'nre', 'competition', 'variable', 'across', 'markets', 'firms', 'nc', 'nco']",0.011186564044328407,0.007273308619915042,0.0059960363279969895,0.020028021948382956,0.0007390640684093342,0.040312499355059116,0.004077455710284994,0.0019613192318502113,0.0032955495036731007,0.04834050781209953,0.01904945713467896,0.00860479255206883,0.009764389670453965,0.819371049106121
Jankin14.txt,5,"['ed', 'art', 'component', 'come', 'received', 'believe', 'looking', 'nnational', 'fund', 'demands', 'giving', 'varies', 'hard', 'strength', 'statements', 'old', 'ultimately', 'nwhat', 'versus', 'greece']",0.012415529691818875,0.013336487092400182,0.005685660383873082,0.01743032894824443,0.010695785684677665,0.4293783558425804,0.008368664096716456,0.016720455473335057,0.04850629201235092,0.3465031132553872,0.023663527903586286,0.0388912126568622,0.016118351555197103,0.012286232308674552
Jankin16.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.09356700503267348,0.03531501933466643,0.04761838818376418,0.19128908812999726,0.05012617025058717,0.06401884283404798,0.031585658667609096,0.09223410994745791,0.13926929922308773,0.02267354605719447,0.03214186558325309,0.05450145330687519,0.06615885638166219,0.0795006929547526
Jankin15.txt,3,"['election', 'parties', 'vote', 'electoral', 'information', 'party', 'political', 'elections', 'conflict', 'politics', 'communication', 'model', 'campaigning', 'likely', 'campaign', 'voters', 'models', 'voter', 'national', 'polls']",0.07332363880705088,0.04205824497621506,0.046322803129442036,0.38813586756587026,0.028639950160868465,0.04866869993275032,0.023336891012149863,0.058323126682080326,0.12765479739755392,0.02994848231319338,0.03956946094986051,0.028630932979285716,0.026206867906148547,0.03918023370206356
Jankin17.txt,7,"['political', 'policy', 'national', 'integration', 'formal', 'actors', 'commission', 'state', 'core', 'european', 'states', 'civil', 'making', 'eu', 'bureaucracy', 'bureaucratic', 'member', 'politics', 'government', 'ministries']",0.12935575796291232,0.07107046674937009,0.05507566921878606,0.10756308892741799,0.0744006875087507,0.027436691120965407,0.09396383884595708,0.16791309606633148,0.10716016383375973,0.02721237178193405,0.017509533767588438,0.0350114106782712,0.015120274186483585,0.07120694888872095
Jankin18.txt,7,"['political', 'policy', 'national', 'integration', 'formal', 'actors', 'commission', 'state', 'core', 'european', 'states', 'civil', 'making', 'eu', 'bureaucracy', 'bureaucratic', 'member', 'politics', 'government', 'ministries']",0.06610341499326751,0.017430318100377918,0.020237819693284108,0.08813834693282843,0.05362211284809746,0.04676704292651266,0.014126515414682217,0.335512516531162,0.02642798316664994,0.05441726613789797,0.027515472407685593,0.019300345952433417,0.14427579642797356,0.0861250389716588
Jankin20.txt,7,"['political', 'policy', 'national', 'integration', 'formal', 'actors', 'commission', 'state', 'core', 'european', 'states', 'civil', 'making', 'eu', 'bureaucracy', 'bureaucratic', 'member', 'politics', 'government', 'ministries']",0.08595785156358034,0.0410919344983995,0.04036942891543731,0.058299321657978,0.12518615497974678,0.08532457880210131,0.08240099826361984,0.127833358629141,0.07252068687230348,0.037018041859846564,0.1001592646818608,0.046914487075991926,0.053167260286863895,0.04375664365943521
